Car_Name,Car_Brand,Year,Transmission,Mileage,Price
Toyota Hiace,Toyota,2011,Automatic,78358,968000
Toyota Hiace,Toyota,2017,Manual,54859,968000
Toyota Hiace,Toyota,2019,Manual,30000,970000
Toyota Hiace,Toyota,2019,Manual,12345,975000
Toyota Hiace,Toyota,2020,Manual,11360,1000000
Toyota Hiace,Toyota,2020,Manual,12397,1000000
Toyota Hiace,Toyota,2021,Manual,55000,1030000
Toyota Hiace,Toyota,2022,Manual,20000,1048000
Toyota Hiace,Toyota,2016,Manual,92000,1049000
Toyota Hiace,Toyota,2022,Manual,20000,1068000
Toyota Hiace,Toyota,2021,Manual,25000,1068000
Toyota Hiace,Toyota,2021,Manual,8200,1085000
Toyota Hiace,Toyota,2022,Manual,20000,1088000
Toyota Hiace,Toyota,2021,Manual,10000,1090000
Toyota Hiace,Toyota,2021,Manual,10300,1090000
Toyota Hiace,Toyota,2021,Manual,8000,1090000
Toyota Hiace,Toyota,2021,Manual,8200,1090000
Toyota Hiace,Toyota,2021,Manual,21200,1100000
Toyota Hiace,Toyota,2021,Manual,8200,1120000
Toyota Hiace,Toyota,2015,Manual,57342,1120000
Toyota Hiace,Toyota,2021,Manual,2298,1128000
Toyota Hiace,Toyota,2021,Manual,30255,1150000
Toyota Hiace,Toyota,2021,Manual,65405,1150000
Toyota Hiace,Toyota,2020,Manual,39000,1165000
Toyota Hiace,Toyota,2020,Manual,24501,1165125
Toyota Hiace,Toyota,2022,Manual,16200,1168000
Toyota Hiace,Toyota,2022,Manual,3200,1168000
Toyota Hiace,Toyota,2022,Manual,4200,1168000
Toyota Hiace,Toyota,2020,Manual,39000,1168000
Toyota Hiace,Toyota,2022,Manual,16209,1168000
Toyota Hiace,Toyota,2022,Manual,10000,1169000
Toyota Hiace,Toyota,2022,Manual,16200,1170000
Toyota Hiace,Toyota,2023,Manual,3000,1230000
Toyota Hiace,Toyota,2016,Automatic,71000,1238000
Toyota Hiace,Toyota,2023,Manual,2800,1260000
Toyota Hiace,Toyota,2023,Manual,2500,1260000
Toyota Hiace,Toyota,2019,Automatic,45000,1270000
Toyota Hiace,Toyota,2022,Manual,1900,1275000
Toyota Hiace,Toyota,2022,Manual,1900,1288000
Toyota Hiace,Toyota,2017,Automatic,33000,1300000
Toyota Hiace,Toyota,2018,Automatic,30000,1310000
Toyota Hiace,Toyota,2019,Manual,19000,1348000
Toyota Hiace,Toyota,2017,Manual,35771,1348000
Toyota Hiace,Toyota,2017,Automatic,35000,1350000
Toyota Hiace,Toyota,2022,Manual,7895,1355000
Toyota Hiace,Toyota,2021,Manual,18000,1358000
Toyota Hiace,Toyota,2020,Manual,30000,1379000
Toyota Hiace,Toyota,2020,Manual,30000,1380000
Toyota Hiace,Toyota,2020,Manual,27000,1380000
Toyota Hiace,Toyota,2021,Manual,18000,1399000
Toyota Hiace,Toyota,2018,Automatic,39111,1413750
Toyota Hiace,Toyota,2018,Automatic,46000,1528000
Toyota Hiace,Toyota,2017,Automatic,67835,1548300
Toyota Hiace,Toyota,2020,Manual,25300,1550000
Toyota Hiace,Toyota,2017,Automatic,40000,1558000
Toyota Hiace,Toyota,2018,Automatic,62000,1688000
Toyota Hiace,Toyota,2019,Manual,20000,1780000
Toyota Hiace,Toyota,2018,Automatic,60000,1798000
Toyota Hiace,Toyota,2018,Automatic,60000,1800000
Toyota Hiace,Toyota,2018,Automatic,34000,1800000
Toyota Hiace,Toyota,2020,Automatic,25000,1850000
Toyota Hiace,Toyota,2019,Manual,5800,1900000
Toyota Hiace,Toyota,2018,Automatic,36245,2006550
Toyota Hiace,Toyota,2019,Automatic,46000,2150000
Toyota Hiace,Toyota,2020,Automatic,28000,2200000
Toyota Hiace,Toyota,2020,Automatic,38000,2225000
Toyota Hiace,Toyota,2016,Automatic,49000,2400000
Toyota Hiace,Toyota,2021,Automatic,3000,2700000
Toyota Hiace,Toyota,2020,Automatic,20000,2900000
Toyota Hiace,Toyota,2020,Automatic,36000,2930000
Toyota Hiace,Toyota,2020,Automatic,25000,2950000
Toyota Hiace,Toyota,2020,Automatic,22000,2990000
Toyota Hiace,Toyota,2020,Automatic,20000,3098000
Toyota Hiace,Toyota,2019,Automatic,20000,3488000
Toyota Hiace,Toyota,2020,Automatic,27000,3600000
Toyota Hiace,Toyota,2020,Automatic,4000,3788000
Toyota Hiace,Toyota,2021,Automatic,19000,3880000
Toyota Hiace,Toyota,2023,Automatic,2000,3885000
Toyota Hiace,Toyota,2021,Automatic,12563,3900000
Toyota Hiace,Toyota,2022,Automatic,8000,4000000
Toyota Hiace,Toyota,2022,Automatic,8800,4298000
Toyota Hiace,Toyota,2023,Automatic,498,4498000
Toyota Hiace,Toyota,2011,Automatic,84000,898000
Toyota Hiace,Toyota,2018,Automatic,38000,2688000
Toyota Hiace,Toyota,2019,Automatic,44000,2828000
Toyota Hilux,Toyota,2013,Manual,150196,499999
Toyota Hilux,Toyota,2005,Automatic,122000,560000
Toyota Hilux,Toyota,2018,Manual,74000,630000
Toyota Hilux,Toyota,2016,Manual,39000,650000
Toyota Hilux,Toyota,2018,Manual,74000,680000
Toyota Hilux,Toyota,2013,Manual,71000,698000
Toyota Hilux,Toyota,2015,Manual,81000,725000
Toyota Hilux,Toyota,2014,Automatic,123456,728000
Toyota Hilux,Toyota,2019,Manual,29000,748000
Toyota Hilux,Toyota,2015,Manual,55202,748000
Toyota Hilux,Toyota,2019,Automatic,39000,748000
Toyota Hilux,Toyota,2019,Manual,39000,748000
Toyota Hilux,Toyota,2015,Manual,75225,748000
Toyota Hilux,Toyota,2018,Manual,41000,748000
Toyota Hilux,Toyota,2018,Manual,870000,758000
Toyota Hilux,Toyota,2018,Manual,87000,758000
Toyota Hilux,Toyota,2014,Automatic,81000,768000
Toyota Hilux,Toyota,2019,Manual,39000,778000
Toyota Hilux,Toyota,2016,Manual,95000,788000
Toyota Hilux,Toyota,2017,Manual,67710,788000
Toyota Hilux,Toyota,2017,Manual,50000,800000
Toyota Hilux,Toyota,2011,Manual,90000,800000
Toyota Hilux,Toyota,2012,Automatic,52000,828000
Toyota Hilux,Toyota,2017,Manual,52218,828000
Toyota Hilux,Toyota,2013,Automatic,114000,830000
Toyota Hilux,Toyota,2016,Manual,55253,848000
Toyota Hilux,Toyota,2017,Manual,73583,848000
Toyota Hilux,Toyota,2017,Manual,68000,850000
Toyota Hilux,Toyota,2021,Manual,14765,868000
Toyota Hilux,Toyota,2021,Manual,14766,868000
Toyota Hilux,Toyota,2021,Manual,9300,870000
Toyota Hilux,Toyota,2018,Manual,24000,888000
Toyota Hilux,Toyota,2018,Manual,52213,888000
Toyota Hilux,Toyota,2018,Automatic,43622,898000
Toyota Hilux,Toyota,2020,Manual,19000,900000
Toyota Hilux,Toyota,2014,Automatic,68000,918000
Toyota Hilux,Toyota,2019,Manual,37213,928000
Toyota Hilux,Toyota,2017,Manual,35000,935000
Toyota Hilux,Toyota,2018,Manual,90000,935000
Toyota Hilux,Toyota,2017,Automatic,82000,948000
Toyota Hilux,Toyota,2019,Manual,39000,950000
Toyota Hilux,Toyota,2020,Manual,82000,950000
Toyota Hilux,Toyota,2017,Automatic,82000,968000
Toyota Hilux,Toyota,2016,Automatic,48778,978000
Toyota Hilux,Toyota,2019,Manual,80000,980000
Toyota Hilux,Toyota,2018,Automatic,36000,980000
Toyota Hilux,Toyota,2019,Manual,63000,998000
Toyota Hilux,Toyota,2019,Automatic,63000,998000
Toyota Hilux,Toyota,2019,Manual,56000,1020000
Toyota Hilux,Toyota,2023,Manual,1000,1048000
Toyota Hilux,Toyota,2018,Automatic,31000,1048000
Toyota Hilux,Toyota,2015,Automatic,57224,1048000
Toyota Hilux,Toyota,2021,Automatic,26000,1058000
Toyota Hilux,Toyota,2017,Manual,60000,1058000
Toyota Hilux,Toyota,2022,Manual,16200,1068000
Toyota Hilux,Toyota,2019,Manual,63000,1068000
Toyota Hilux,Toyota,2019,Automatic,50000,1080000
Toyota Hilux,Toyota,2019,Automatic,29000,1085000
Toyota Hilux,Toyota,2021,Automatic,32000,1088000
Toyota Hilux,Toyota,2019,Manual,32000,1088000
Toyota Hilux,Toyota,2019,Automatic,48000,1100000
Toyota Hilux,Toyota,2023,Manual,10000,1100000
Toyota Hilux,Toyota,2018,Automatic,78248,1100000
Toyota Hilux,Toyota,2018,Automatic,28564,1100000
Toyota Hilux,Toyota,2019,Automatic,45000,1120000
Toyota Hilux,Toyota,2019,Automatic,55000,1120000
Toyota Hilux,Toyota,2019,Automatic,42000,1128000
Toyota Hilux,Toyota,2018,Automatic,72000,1128000
Toyota Hilux,Toyota,2019,Automatic,42000,1138000
Toyota Hilux,Toyota,2016,Automatic,85762,1148000
Toyota Hilux,Toyota,2019,Automatic,54000,1158000
Toyota Hilux,Toyota,2022,Manual,16200,1168000
Toyota Hilux,Toyota,2022,Manual,3200,1168000
Toyota Hilux,Toyota,2022,Manual,4200,1168000
Toyota Hilux,Toyota,2019,Automatic,76000,1168000
Toyota Hilux,Toyota,2019,Automatic,42000,1168000
Toyota Hilux,Toyota,2021,Automatic,30409,1178000
Toyota Hilux,Toyota,2022,Manual,4200,1180000
Toyota Hilux,Toyota,2021,Automatic,35000,1200000
Toyota Hilux,Toyota,2021,Automatic,24000,1200000
Toyota Hilux,Toyota,2019,Automatic,45301,1200000
Toyota Hilux,Toyota,2021,Automatic,11000,1238000
Toyota Hilux,Toyota,2018,Manual,45203,1248000
Toyota Hilux,Toyota,2020,Manual,36000,1250000
Toyota Hilux,Toyota,2020,Automatic,76000,1250000
Toyota Hilux,Toyota,2018,Automatic,20386,1250000
Toyota Hilux,Toyota,2020,Automatic,21597,1250000
Toyota Hilux,Toyota,2023,Manual,2000,1260000
Toyota Hilux,Toyota,2020,Automatic,38000,1270000
Toyota Hilux,Toyota,2020,Automatic,43214,1270000
Toyota Hilux,Toyota,2022,Automatic,10000,1320000
Toyota Hilux,Toyota,2019,Automatic,56000,1358000
Toyota Hilux,Toyota,2019,Automatic,56470,1358000
Toyota Hilux,Toyota,2023,Automatic,3441,1360125
Toyota Hilux,Toyota,2020,Manual,37000,1388000
Toyota Hilux,Toyota,2019,Automatic,52000,1390000
Toyota Hilux,Toyota,2019,Automatic,36000,1395000
Toyota Hilux,Toyota,2021,Automatic,22000,1398000
Toyota Hilux,Toyota,2021,Automatic,18747,1431300
Toyota Hilux,Toyota,2021,Automatic,22625,1458000
Toyota Hilux,Toyota,2019,Automatic,52000,1480000
Toyota Hilux,Toyota,2019,Automatic,52422,1511250
Toyota Hilux,Toyota,2021,Manual,17500,1600000
Toyota Hilux,Toyota,2020,Automatic,20000,1658000
Toyota Hilux,Toyota,2020,Automatic,20000,1698000
Toyota Hilux,Toyota,2020,Manual,25000,1830000
Toyota Hilux,Toyota,2019,Manual,36000,1888000
Toyota Hilux,Toyota,2021,Manual,12000,1968000
Toyota Hilux,Toyota,2022,Automatic,30000,2050000
Toyota Hilux,Toyota,2022,Automatic,14000,2050000
Toyota Hilux,Toyota,2018,Manual,14000,2148000
Toyota Hilux,Toyota,2020,Automatic,28000,2200000
Toyota Hilux,Toyota,2022,Automatic,9,2750000
Toyota Innova,Toyota,2006,Manual,89000,279900
Toyota Innova,Toyota,2008,Manual,80000,298000
Toyota Innova,Toyota,2008,Manual,90000,298000
Toyota Innova,Toyota,2008,Manual,80000,338000
Toyota Innova,Toyota,2008,Manual,50000,350000
Toyota Innova,Toyota,2014,Automatic,65000,358000
Toyota Innova,Toyota,2008,Manual,91000,388000
Toyota Innova,Toyota,2006,Manual,12345,395000
Toyota Innova,Toyota,2010,Manual,87197,398000
Toyota Innova,Toyota,2011,Automatic,85000,415000
Toyota Innova,Toyota,2011,Automatic,12345,425000
Toyota Innova,Toyota,2008,Automatic,93000,428000
Toyota Innova,Toyota,2011,Automatic,86000,458000
Toyota Innova,Toyota,2010,Automatic,98000,468000
Toyota Innova,Toyota,2012,Automatic,74814,468000
Toyota Innova,Toyota,2010,Automatic,147000,468000
Toyota Innova,Toyota,2008,Automatic,92000,470000
Toyota Innova,Toyota,2008,Manual,72000,490000
Toyota Innova,Toyota,2011,Manual,231180,490000
Toyota Innova,Toyota,2013,Manual,95000,498000
Toyota Innova,Toyota,2012,Automatic,85000,498000
Toyota Innova,Toyota,2015,Manual,81000,498000
Toyota Innova,Toyota,2012,Manual,63000,498000
Toyota Innova,Toyota,2013,Manual,128000,518000
Toyota Innova,Toyota,2018,Manual,25600,550000
Toyota Innova,Toyota,2013,Automatic,137000,578000
Toyota Innova,Toyota,2012,Automatic,12345,585000
Toyota Innova,Toyota,2014,Manual,98128,588000
Toyota Innova,Toyota,2014,Automatic,80000,598000
Toyota Innova,Toyota,2015,Manual,60000,620000
Toyota Innova,Toyota,2016,Manual,70000,629000
Toyota Innova,Toyota,2016,Manual,60000,638000
Toyota Innova,Toyota,2016,Manual,50000,638000
Toyota Innova,Toyota,2017,Manual,83280,660000
Toyota Innova,Toyota,2016,Manual,26000,688000
Toyota Innova,Toyota,2016,Manual,56869,688000
Toyota Innova,Toyota,2019,Manual,47000,698000
Toyota Innova,Toyota,2016,Automatic,60000,699000
Toyota Innova,Toyota,2017,Manual,52000,726000
Toyota Innova,Toyota,2015,Automatic,67000,730000
Toyota Innova,Toyota,2019,Manual,31000,739000
Toyota Innova,Toyota,2018,Manual,24000,745000
Toyota Innova,Toyota,2017,Manual,100000,750000
Toyota Innova,Toyota,2017,Automatic,42000,758000
Toyota Innova,Toyota,2017,Manual,160,765000
Toyota Innova,Toyota,2018,Manual,24000,768000
Toyota Innova,Toyota,2017,Manual,55645,768000
Toyota Innova,Toyota,2018,Manual,24000,773000
Toyota Innova,Toyota,2018,Manual,20000,779000
Toyota Innova,Toyota,2017,Automatic,47000,780000
Toyota Innova,Toyota,2017,Manual,98000,780000
Toyota Innova,Toyota,2018,Manual,24000,780000
Toyota Innova,Toyota,2017,Automatic,45165,798000
Toyota Innova,Toyota,2017,Manual,36000,798000
Toyota Innova,Toyota,2016,Automatic,53167,798000
Toyota Innova,Toyota,2018,Manual,26000,799000
Toyota Innova,Toyota,2018,Manual,33000,800000
Toyota Innova,Toyota,2016,Manual,37000,808000
Toyota Innova,Toyota,2020,Manual,26447,818000
Toyota Innova,Toyota,2020,Manual,22108,818000
Toyota Innova,Toyota,2017,Automatic,45331,828000
Toyota Innova,Toyota,2017,Automatic,59000,838000
Toyota Innova,Toyota,2018,Automatic,53432,848000
Toyota Innova,Toyota,2019,Automatic,78000,850000
Toyota Innova,Toyota,2019,Manual,40274,855000
Toyota Innova,Toyota,2017,Automatic,59000,858000
Toyota Innova,Toyota,2017,Automatic,26000,858000
Toyota Innova,Toyota,2017,Automatic,21000,858000
Toyota Innova,Toyota,2017,Automatic,16000,858000
Toyota Innova,Toyota,2017,Automatic,54000,858000
Toyota Innova,Toyota,2020,Automatic,12345,865000
Toyota Innova,Toyota,2019,Manual,24000,867000
Toyota Innova,Toyota,2019,Manual,41000,868000
Toyota Innova,Toyota,2018,Automatic,58050,878000
Toyota Innova,Toyota,2018,Automatic,44232,880000
Toyota Innova,Toyota,2019,Automatic,27000,886000
Toyota Innova,Toyota,2018,Automatic,61000,888000
Toyota Innova,Toyota,2018,Automatic,37000,888000
Toyota Innova,Toyota,2019,Automatic,54501,898000
Toyota Innova,Toyota,2020,Automatic,25223,898000
Toyota Innova,Toyota,2019,Automatic,35378,898000
Toyota Innova,Toyota,2019,Automatic,37238,898000
Toyota Innova,Toyota,2022,Manual,15000,899000
Toyota Innova,Toyota,2018,Automatic,53000,899000
Toyota Innova,Toyota,2019,Automatic,17000,913000
Toyota Innova,Toyota,2018,Automatic,39000,915000
Toyota Innova,Toyota,2018,Automatic,38000,915000
Toyota Innova,Toyota,2019,Automatic,16800,915000
Toyota Innova,Toyota,2016,Automatic,67000,918000
Toyota Innova,Toyota,2018,Automatic,62092,918000
Toyota Innova,Toyota,2019,Automatic,48000,922000
Toyota Innova,Toyota,2018,Automatic,40000,925000
Toyota Innova,Toyota,2020,Manual,38000,938000
Toyota Innova,Toyota,2020,Manual,38463,938000
Toyota Innova,Toyota,2019,Manual,25643,945000
Toyota Innova,Toyota,2020,Automatic,33000,948000
Toyota Innova,Toyota,2018,Automatic,25674,948000
Toyota Innova,Toyota,2018,Automatic,25000,948000
Toyota Innova,Toyota,2018,Automatic,42175,948000
Toyota Innova,Toyota,2018,Automatic,48000,948000
Toyota Innova,Toyota,2020,Automatic,20000,949000
Toyota Innova,Toyota,2021,Manual,29026,950000
Toyota Innova,Toyota,2018,Automatic,25674,950000
Toyota Innova,Toyota,2021,Manual,22517,958000
Toyota Innova,Toyota,2021,Manual,22000,958000
Toyota Innova,Toyota,2018,Automatic,25674,958000
Toyota Innova,Toyota,2020,Automatic,36000,958000
Toyota Innova,Toyota,2018,Automatic,38000,958000
Toyota Innova,Toyota,2017,Automatic,48048,958000
Toyota Innova,Toyota,2018,Automatic,18393,958000
Toyota Innova,Toyota,2020,Automatic,33000,968000
Toyota Innova,Toyota,2018,Automatic,25674,968000
Toyota Innova,Toyota,2020,Automatic,30000,975000
Toyota Innova,Toyota,2020,Automatic,38000,978000
Toyota Innova,Toyota,2020,Automatic,30000,980000
Toyota Innova,Toyota,2019,Automatic,31000,980000
Toyota Innova,Toyota,2018,Automatic,38507,985000
Toyota Innova,Toyota,2018,Automatic,47000,987000
Toyota Innova,Toyota,2020,Automatic,33000,988000
Toyota Innova,Toyota,2020,Automatic,36000,988000
Toyota Innova,Toyota,2017,Automatic,51000,995000
Toyota Innova,Toyota,2020,Manual,38000,998000
Toyota Innova,Toyota,2020,Automatic,33000,998000
Toyota Innova,Toyota,2018,Automatic,26300,998000
Toyota Innova,Toyota,2021,Automatic,12800,1008000
Toyota Innova,Toyota,2021,Automatic,12000,1008000
Toyota Innova,Toyota,2021,Automatic,12800,1010000
Toyota Innova,Toyota,2021,Automatic,12800,1018000
Toyota Innova,Toyota,2022,Automatic,19000,1019000
Toyota Innova,Toyota,2016,Automatic,33905,1020000
Toyota Innova,Toyota,2016,Automatic,33687,1025000
Toyota Innova,Toyota,2018,Automatic,37000,1028000
Toyota Innova,Toyota,2021,Manual,16000,1035000
Toyota Innova,Toyota,2021,Manual,15800,1036000
Toyota Innova,Toyota,2021,Manual,15800,1038000
Toyota Innova,Toyota,2020,Manual,15800,1038000
Toyota Innova,Toyota,2021,Automatic,15800,1038000
Toyota Innova,Toyota,2021,Automatic,12800,1038000
Toyota Innova,Toyota,2021,Automatic,9800,1038000
Toyota Innova,Toyota,2021,Automatic,12800,1040000
Toyota Innova,Toyota,2021,Automatic,40200,1040000
Toyota Innova,Toyota,2021,Automatic,12800,1048000
Toyota Innova,Toyota,2022,Manual,14425,1050000
Toyota Innova,Toyota,2021,Automatic,12000,1050000
Toyota Innova,Toyota,2021,Manual,14221,1065000
Toyota Innova,Toyota,2020,Automatic,22800,1068000
Toyota Innova,Toyota,2021,Automatic,12800,1070000
Toyota Innova,Toyota,2021,Manual,15800,1070000
Toyota Innova,Toyota,2021,Automatic,12800,1073000
Toyota Innova,Toyota,2021,Manual,15800,1075000
Toyota Innova,Toyota,2021,Automatic,12800,1075000
Toyota Innova,Toyota,2021,Automatic,40200,1075000
Toyota Innova,Toyota,2021,Automatic,38000,1078000
Toyota Innova,Toyota,2021,Automatic,23800,1078000
Toyota Innova,Toyota,2021,Automatic,38455,1078000
Toyota Innova,Toyota,2021,Automatic,9909,1080000
Toyota Innova,Toyota,2021,Manual,15800,1080000
Toyota Innova,Toyota,2020,Automatic,22800,1080000
Toyota Innova,Toyota,2021,Automatic,12800,1088000
Toyota Innova,Toyota,2021,Automatic,12800,1095000
Toyota Innova,Toyota,2021,Automatic,40200,1095000
Toyota Innova,Toyota,2021,Automatic,38000,1098000
Toyota Innova,Toyota,2022,Manual,20000,1098000
Toyota Innova,Toyota,2022,Manual,20342,1098000
Toyota Innova,Toyota,2021,Automatic,12800,1098000
Toyota Innova,Toyota,2021,Automatic,38455,1098000
Toyota Innova,Toyota,2022,Manual,14425,1100000
Toyota Innova,Toyota,2021,Automatic,40200,1100000
Toyota Innova,Toyota,2021,Automatic,41000,1100000
Toyota Innova,Toyota,2021,Automatic,17000,1108000
Toyota Innova,Toyota,2021,Automatic,17149,1108000
Toyota Innova,Toyota,2022,Automatic,12000,1150000
Toyota Innova,Toyota,2022,Automatic,21000,1180000
Toyota Innova,Toyota,2022,Automatic,17000,1190000
Toyota Innova,Toyota,2021,Automatic,25267,1197300
Toyota Innova,Toyota,2021,Manual,7589,1199250
Toyota Innova,Toyota,2020,Automatic,7262,1200000
Toyota Innova,Toyota,2021,Automatic,5551,1223625
Toyota Innova,Toyota,2022,Automatic,9000,1238000
Toyota Innova,Toyota,2019,Automatic,31000,1238000
Toyota Innova,Toyota,2022,Automatic,6241,1247025
Toyota Innova,Toyota,2022,Automatic,10000,1248000
Toyota Innova,Toyota,2022,Automatic,13211,1268000
Toyota Innova,Toyota,2020,Manual,31000,1300000
Toyota Innova,Toyota,2022,Automatic,12940,1338000
Toyota Innova,Toyota,2021,Manual,30557,1350000
Toyota Innova,Toyota,2018,Manual,74000,1400000
Toyota Innova,Toyota,2021,Automatic,32000,1400000
Toyota Innova,Toyota,2022,Automatic,7000,1460000
Toyota Land,Toyota,2015,Automatic,180000,3188000
Toyota Land,Toyota,2018,Automatic,35000,4998000
Toyota Land,Toyota,2017,Automatic,26000,5700000
Toyota Land,Toyota,2008,Automatic,106000,6500000
Toyota Land,Toyota,2022,Automatic,3000,8300000
Toyota Land,Toyota,2022,Automatic,6000,13500000
Toyota Land Cruiser,Toyota,1990,Automatic,100000,690000
Toyota Land Cruiser,Toyota,2013,Automatic,40000,1788000
Toyota Land Cruiser,Toyota,2016,Automatic,139000,2399000
Toyota Land Cruiser,Toyota,2015,Automatic,45000,2450000
Toyota Land Cruiser,Toyota,2009,Automatic,12345,2645000
Toyota Land Cruiser,Toyota,2017,Automatic,30000,2658000
Toyota Land Cruiser,Toyota,2009,Automatic,120000,2798000
Toyota Land Cruiser,Toyota,2010,Automatic,87000,2895000
Toyota Land Cruiser,Toyota,2013,Automatic,82000,3100000
Toyota Land Cruiser,Toyota,2015,Automatic,50000,3198000
Toyota Land Cruiser,Toyota,2019,Automatic,33000,3200000
Toyota Land Cruiser,Toyota,2015,Automatic,56000,3400000
Toyota Land Cruiser,Toyota,2016,Manual,23000,3880000
Toyota Land Cruiser,Toyota,2015,Automatic,55000,3950000
Toyota Land Cruiser,Toyota,2015,Automatic,50000,4198000
Toyota Land Cruiser,Toyota,2018,Automatic,15000,4350000
Toyota Land Cruiser,Toyota,2019,Automatic,35000,4350000
Toyota Land Cruiser,Toyota,2018,Automatic,15000,4380000
Toyota Land Cruiser,Toyota,2015,Automatic,29000,4580000
Toyota Land Cruiser,Toyota,2019,Automatic,26000,4620000
Toyota Land Cruiser,Toyota,2019,Automatic,43000,4650000
Toyota Land Cruiser,Toyota,2019,Automatic,35000,4650000
Toyota Land Cruiser,Toyota,2018,Automatic,45000,4680000
Toyota Land Cruiser,Toyota,2019,Automatic,26000,4700000
Toyota Land Cruiser,Toyota,2019,Automatic,28345,4700000
Toyota Land Cruiser,Toyota,2019,Automatic,29000,4700000
Toyota Land Cruiser,Toyota,2020,Automatic,38000,4750000
Toyota Land Cruiser,Toyota,2018,Automatic,33000,4765000
Toyota Land Cruiser,Toyota,2019,Automatic,14000,4880000
Toyota Land Cruiser,Toyota,2018,Automatic,38000,4888000
Toyota Land Cruiser,Toyota,2019,Automatic,35000,4900000
Toyota Land Cruiser,Toyota,2019,Automatic,40000,4900000
Toyota Land Cruiser,Toyota,2019,Automatic,18000,5188000
Toyota Land Cruiser,Toyota,2018,Automatic,9000,5300000
Toyota Land Cruiser,Toyota,2019,Automatic,20000,5388000
Toyota Land Cruiser,Toyota,2018,Automatic,15000,5648000
Toyota Land Cruiser,Toyota,2021,Automatic,23000,5998000
Toyota Land Cruiser,Toyota,2020,Automatic,14000,8800000
Toyota Land Cruiser,Toyota,2022,Automatic,14000,10500000
Toyota Lite Ace,Toyota,2023,Manual,23800,518000
Toyota Lite Ace,Toyota,2023,Manual,23800,538000
Toyota Lite Ace,Toyota,2023,Manual,23700,545000
Toyota Lite Ace,Toyota,2023,Manual,23800,568000
Toyota Lite Ace,Toyota,2023,Manual,28000,568000
Toyota Mr-S,Toyota,2002,Manual,168000,685000
Toyota Prado,Toyota,2018,Automatic,34000,3598000
Toyota Previa,Toyota,2004,Automatic,100952,450000
Toyota Previa,Toyota,2014,Automatic,67000,888000
Toyota Prius,Toyota,2014,Automatic,105000,900000
Toyota Raize,Toyota,2022,Automatic,15000,880000
Toyota Raize,Toyota,2022,Automatic,5000,928000
Toyota Raize,Toyota,2022,Automatic,3000,975000
Toyota Raize,Toyota,2023,Automatic,0,990000
Toyota Raize,Toyota,2022,Automatic,5723,998000
Toyota Rav4,Toyota,2002,Automatic,68000,238000
Toyota Rav4,Toyota,2013,Automatic,71000,568000
Toyota Rav4,Toyota,2013,Automatic,90000,568000
Toyota Rav4,Toyota,2013,Automatic,12345,568000
Toyota Rav4,Toyota,2014,Automatic,40000,590000
Toyota Rav4,Toyota,2015,Automatic,45000,688000
Toyota Rav4,Toyota,2016,Automatic,51000,708000
Toyota Rav4,Toyota,2016,Automatic,51538,708000
Toyota Rav4,Toyota,2016,Automatic,41000,708000
Toyota Rav4,Toyota,2016,Automatic,62000,758000
Toyota Rav4,Toyota,2016,Automatic,62000,788000
Toyota Rav4,Toyota,2018,Automatic,49000,888000
Toyota Rav4,Toyota,2018,Automatic,49141,888000
Toyota Rav4,Toyota,2018,Automatic,35000,888000
Toyota Rav4,Toyota,2018,Automatic,90000,930000
Toyota Rav4,Toyota,2018,Automatic,55884,1038000
Toyota Rush,Toyota,2004,Automatic,118000,240000
Toyota Rush,Toyota,2009,Automatic,116,285000
Toyota Rush,Toyota,2018,Manual,20000,300000
Toyota Rush,Toyota,2009,Manual,170000,300000
Toyota Rush,Toyota,2016,Automatic,73000,330000
Toyota Rush,Toyota,2019,Manual,24000,368000
Toyota Rush,Toyota,2017,Automatic,117510,380000
Toyota Rush,Toyota,2010,Manual,160000,390000
Toyota Rush,Toyota,2016,Automatic,123200,390000
Toyota Rush,Toyota,2019,Automatic,25000,399000
Toyota Rush,Toyota,2006,Automatic,278000,400000
Toyota Rush,Toyota,2020,Manual,18000,408000
Toyota Rush,Toyota,2019,Manual,48000,435000
Toyota Rush,Toyota,2021,Manual,12000,480000
Toyota Rush,Toyota,2016,Automatic,72000,490000
Toyota Rush,Toyota,2021,Manual,40000,500000
Toyota Rush,Toyota,2008,Automatic,90000,515000
Toyota Rush,Toyota,2018,Automatic,44036,525000
Toyota Rush,Toyota,2016,Automatic,40000,550000
Toyota Rush,Toyota,2016,Automatic,27000,550000
Toyota Rush,Toyota,2023,Manual,12000,598000
Toyota Rush,Toyota,2017,Automatic,38000,598000
Toyota Rush,Toyota,2018,Automatic,38000,600000
Toyota Rush,Toyota,2022,Automatic,7000,650000
Toyota Rush,Toyota,2019,Automatic,61000,650000
Toyota Rush,Toyota,2018,Automatic,52000,685000
Toyota Rush,Toyota,2018,Automatic,36600,730000
Toyota Rush,Toyota,2019,Manual,52000,738000
Toyota Rush,Toyota,2020,Automatic,64000,748000
Toyota Rush,Toyota,2023,Manual,8000,750000
Toyota Rush,Toyota,2018,Automatic,17000,758000
Toyota Rush,Toyota,2020,Automatic,6877,758000
Toyota Rush,Toyota,2020,Manual,7000,758000
Toyota Rush,Toyota,2019,Manual,52000,758000
Toyota Rush,Toyota,2018,Manual,31500,775000
Toyota Rush,Toyota,2018,Automatic,35000,778000
Toyota Rush,Toyota,2022,Automatic,9000,788000
Toyota Rush,Toyota,2019,Automatic,28000,798000
